date,AAPL,IBM,HD,SO,SPX
2001-11-23,0.354,110.1782,46.58,23.5,1150.34
2001-11-26,0.382,111.1142,45.52,23.5,1157.42
2001-11-27,0.375,109.0797,43.35,23.31,1149.5
2001-11-28,0.367,107.1216,43.8,23.0,1128.52
2001-11-29,0.365,109.2994,44.02,22.75,1140.2
2001-11-30,0.38,110.4074,46.65,22.75,1139.45
2001-12-03,0.376,109.0129,46.39,22.81,1129.9
2001-12-04,0.4,111.4103,47.7,22.96,1144.8
2001-12-05,0.424,115.9569,49.9,22.94,1170.35
2001-12-06,0.407,114.7534,49.15,22.62,1167.1
2001-12-07,0.402,115.0017,49.41,22.79,1158.31
2001-12-10,0.402,114.2949,48.26,22.7,1139.93
2001-12-11,0.389,116.0524,47.97,22.35,1136.76
2001-12-12,0.384,117.6762,48.35,22.92,1137.07
2001-12-13,0.375,114.8585,48.0,23.36,1119.38
2001-12-14,0.364,115.6704,49.81,23.27,1123.09
2001-12-17,0.368,115.8996,50.0,23.3,1134.36
2001-12-18,0.375,116.721,50.16,23.78,1142.92
2001-12-19,0.386,118.3353,50.6,24.66,1149.56
2001-12-20,0.369,117.1986,50.31,24.45,1139.93
2001-12-21,0.375,116.53,51.5,24.52,1144.89
2001-12-24,0.381,116.0047,51.32,24.96,1144.65
2001-12-26,0.384,116.9121,51.62,25.35,1149.37
2001-12-27,0.394,117.9628,51.44,25.4,1157.13
2001-12-28,0.401,117.3897,51.5,25.4,1161.02
2001-12-31,0.391,115.5366,51.01,25.35,1148.08
2002-01-02,0.416,116.0524,50.39,25.5,1154.67
2002-01-03,0.421,118.1156,50.05,25.14,1165.27
2002-01-04,0.423,119.9686,50.95,24.81,1172.51
2002-01-07,0.409,118.4881,50.59,24.78,1164.89
2002-01-08,0.404,119.109,51.1,24.69,1160.71
2002-01-09,0.387,118.9084,50.26,24.52,1155.14
2002-01-10,0.379,116.6637,50.3,24.68,1156.55
2002-01-11,0.376,114.9158,50.46,24.74,1145.6
2002-01-14,0.378,112.7571,49.53,25.1,1138.41
2002-01-15,0.388,113.5212,49.7,25.25,1146.19
2002-01-16,0.371,112.1363,49.09,25.21,1127.57
2002-01-17,0.401,114.5242,48.0,25.08,1138.88
2002-01-18,0.396,109.1275,48.5,25.28,1127.58
2002-01-22,0.39,105.5456,48.5,25.0,1119.31
2002-01-23,0.411,103.0622,48.52,24.77,1128.19
2002-01-24,0.414,103.8454,47.99,25.09,1132.16
2002-01-25,0.415,104.3803,47.0,24.88,1133.28
2002-01-28,0.416,103.301,47.8,24.84,1133.06
2002-01-29,0.412,98.3819,47.0,24.55,1100.64
2002-01-30,0.43,100.8176,49.07,24.49,1113.57
2002-01-31,0.441,103.0526,50.09,24.65,1130.21
2002-02-01,0.436,103.1577,49.4,24.65,1122.2
2002-02-04,0.453,102.0115,48.99,24.62,1094.44
2002-02-05,0.454,101.5339,49.1,24.55,1090.02
2002-02-06,0.441,101.8491,48.91,24.5,1083.51
2002-02-07,0.434,99.2511,48.85,24.85,1080.17
2002-02-08,0.429,100.2827,49.7,24.99,1096.22
2002-02-11,0.446,102.5655,50.5,24.99,1111.94
2002-02-12,0.441,101.7918,50.31,24.91,1107.5
2002-02-13,0.447,103.2246,51.24,25.24,1118.51
2002-02-14,0.439,103.0526,51.55,25.29,1116.48
2002-02-15,0.427,98.2768,50.52,25.02,1104.18
2002-02-19,0.404,95.077,50.35,24.81,1083.34
2002-02-20,0.413,94.8573,51.71,25.04,1097.98
2002-02-21,0.384,92.0587,51.3,24.76,1080.95
2002-02-22,0.406,94.0359,51.0,25.13,1089.84
2002-02-25,0.425,93.8926,52.07,25.4,1109.44
2002-02-26,0.423,92.7942,51.51,25.3,1109.38
2002-02-27,0.392,93.4437,50.92,25.53,1109.89
2002-02-28,0.388,93.7207,50.0,25.4,1106.73
2002-03-01,0.419,98.401,50.29,25.65,1131.78
2002-03-04,0.434,101.1519,49.9,25.81,1153.84
2002-03-05,0.42,100.9322,47.5,26.06,1146.14
2002-03-06,0.43,101.5339,48.7,26.17,1162.77
2002-03-07,0.435,99.0601,48.4,26.18,1157.54
2002-03-08,0.44,100.3782,48.94,26.04,1164.31
2002-03-11,0.447,100.5215,48.33,25.99,1168.26
2002-03-12,0.441,103.6353,48.35,25.89,1165.58
2002-03-13,0.437,102.3745,48.5,25.77,1154.09
2002-03-14,0.436,101.8205,48.35,25.91,1153.04
2002-03-15,0.446,102.002,48.92,26.32,1166.16
2002-03-18,0.442,101.5817,48.71,26.27,1165.55
2002-03-19,0.444,102.6706,49.5,26.43,1170.29
2002-03-20,0.445,100.7698,49.64,26.29,1151.85
2002-03-21,0.433,101.9924,49.05,26.75,1153.59
2002-03-22,0.43,100.8653,49.36,26.78,1148.7
2002-03-25,0.417,98.9168,48.45,26.52,1131.87
2002-03-26,0.419,98.2864,49.0,26.65,1138.49
2002-03-27,0.419,98.7544,49.26,26.66,1144.58
2002-03-28,0.423,99.3371,48.61,26.49,1147.39
2002-04-01,0.437,98.2482,48.22,26.5,1146.55
2002-04-02,0.43,96.4238,47.51,26.78,1136.77
2002-04-03,0.424,95.4782,46.95,26.75,1125.4
2002-04-04,0.445,96.3187,48.15,26.97,1126.34
2002-04-05,0.442,92.8897,48.77,26.69,1122.73
2002-04-08,0.439,83.4909,49.5,26.83,1125.29
2002-04-09,0.43,83.8061,49.08,26.71,1117.8
2002-04-10,0.44,85.0191,49.74,26.8,1130.46
2002-04-11,0.444,80.4153,49.33,26.45,1103.69
2002-04-12,0.447,81.762,50.36,26.74,1111.01
2002-04-15,0.446,81.5232,49.2,26.27,1102.55
2002-04-16,0.46,82.3351,49.84,26.69,1128.37
2002-04-17,0.466,81.0075,49.37,26.98,1126.07
2002-04-18,0.454,84.9618,49.52,27.75,1124.47
2002-04-19,0.446,85.0096,49.15,28.29,1125.17
2002-04-22,0.438,83.9876,48.51,28.1,1107.83
2002-04-23,0.433,83.4145,48.86,28.29,1100.96
2002-04-24,0.424,82.6217,48.17,27.99,1093.14
2002-04-25,0.431,82.8223,48.67,27.77,1091.48
2002-04-26,0.411,80.9119,48.09,27.65,1076.32
2002-04-29,0.428,80.1287,46.96,27.94,1065.46
2002-04-30,0.433,80.0045,46.37,28.35,1076.92
2002-05-01,0.428,80.5203,46.54,28.16,1086.46
2002-05-02,0.423,80.1001,46.8,28.07,1084.56
2002-05-03,0.42,78.1133,46.5,28.17,1073.43
2002-05-06,0.404,72.5925,44.7,28.38,1052.67
2002-05-07,0.401,73.07,45.71,28.27,1049.49
2002-05-08,0.435,78.7533,46.35,28.39,1088.85
2002-05-09,0.432,76.3463,46.15,28.17,1073.01
2002-05-10,0.416,76.1075,45.5,27.89,1054.99
2002-05-13,0.428,78.5049,45.62,28.12,1074.56
2002-05-14,0.457,81.6474,47.98,28.12,1097.28
2002-05-15,0.451,80.7114,47.0,27.68,1091.07
2002-05-16,0.45,81.6188,47.0,27.02,1098.23
2002-05-17,0.447,81.848,48.09,26.44,1106.59
2002-05-20,0.442,80.6636,48.5,26.85,1091.88
2002-05-21,0.419,79.7084,44.9,27.03,1079.88
2002-05-22,0.434,80.2338,44.25,27.92,1086.02
2002-05-23,0.45,80.5681,42.9,28.08,1097.08
2002-05-24,0.431,79.3741,43.42,27.81,1083.82
2002-05-28,0.428,78.3999,41.54,27.67,1074.55
2002-05-29,0.428,77.9414,40.95,27.28,1067.66
2002-05-30,0.432,78.5622,40.15,27.3,1064.66
2002-05-31,0.416,76.8429,41.69,27.0,1067.14
2002-06-03,0.409,74.6079,40.52,26.65,1040.68
2002-06-04,0.407,75.7541,40.1,26.7,1040.69
2002-06-05,0.406,76.9385,40.54,26.49,1049.9
2002-06-06,0.396,76.0884,39.01,25.75,1029.15
2002-06-07,0.382,74.7893,38.83,25.65,1027.53
2002-06-10,0.384,73.3566,39.95,26.06,1030.74
2002-06-11,0.365,72.1053,39.16,26.19,1013.6
2002-06-12,0.359,71.303,38.06,26.32,1020.26
2002-06-13,0.349,72.2104,37.9,26.72,1009.56
2002-06-14,0.359,72.7548,36.98,26.39,1007.28
2002-06-17,0.367,73.6814,38.5,26.71,1036.17
2002-06-18,0.36,72.5352,37.6,27.11,1037.14
2002-06-19,0.306,70.0613,37.65,26.97,1019.99
2002-06-20,0.306,68.3706,36.51,26.97,1006.29
2002-06-21,0.301,65.6675,35.67,27.24,989.14
2002-06-24,0.308,66.5749,36.67,26.75,992.72
2002-06-25,0.306,65.5243,36.14,26.55,976.14
2002-06-26,0.296,66.9092,36.54,26.28,973.53
2002-06-27,0.305,68.6763,37.2,26.9,990.64
2002-06-28,0.316,68.7718,36.73,27.4,989.81
2002-07-01,0.305,64.5691,35.55,27.05,968.65
2002-07-02,0.303,65.5051,33.75,27.19,948.09
2002-07-03,0.313,67.3486,36.85,26.9,953.99
2002-07-05,0.335,70.2046,37.99,27.1,989.03
2002-07-08,0.322,68.1032,36.9,26.67,976.98
2002-07-09,0.313,66.5463,35.35,26.33,952.83
2002-07-10,0.309,65.6771,33.25,25.5,920.47
2002-07-11,0.327,66.2979,31.4,26.02,927.37
2002-07-12,0.313,66.1069,29.09,25.29,921.39
2002-07-15,0.326,67.8166,30.0,26.2,917.93
2002-07-16,0.319,65.9159,30.54,25.14,901.05
2002-07-17,0.279,67.5205,30.88,25.44,906.04
2002-07-18,0.268,68.8196,29.61,24.99,881.56
2002-07-19,0.267,68.7718,28.7,23.89,847.76
2002-07-22,0.266,65.4287,28.08,24.48,819.85
2002-07-23,0.258,64.0437,28.15,23.97,797.7
2002-07-24,0.271,66.4221,30.72,26.17,843.42
2002-07-25,0.256,66.2406,28.85,26.92,838.68
2002-07-26,0.256,63.4229,29.3,26.64,852.84
2002-07-29,0.268,67.9886,30.98,26.63,898.96
2002-07-30,0.276,68.5712,30.59,28.26,902.78
2002-07-31,0.273,67.2435,30.88,28.78,911.62
2002-08-01,0.264,65.1899,29.63,27.55,884.66
2002-08-02,0.258,64.8365,28.43,27.64,864.24
2002-08-05,0.25,63.0313,27.48,28.01,834.6
2002-08-06,0.263,64.8556,28.03,28.86,859.57
2002-08-07,0.268,66.0687,28.26,28.6,876.77
2002-08-08,0.273,68.3993,27.14,28.79,905.46
2002-08-09,0.268,68.6094,28.29,28.44,908.64
2002-08-12,0.268,68.5521,26.7,28.14,903.8
2002-08-13,0.261,68.6763,26.49,27.78,884.21
2002-08-14,0.271,71.5609,28.28,28.99,919.62
2002-08-15,0.279,73.07,28.93,28.32,930.25
2002-08-16,0.282,75.7923,28.1,28.0,928.77
2002-08-19,0.285,78.7915,29.03,28.06,950.72
2002-08-20,0.284,77.6262,30.25,28.0,937.43
2002-08-21,0.288,77.3683,32.68,28.57,949.36
2002-08-22,0.285,78.3139,33.86,29.02,962.7
2002-08-23,0.281,76.7952,33.53,28.38,940.86
2002-08-26,0.277,75.8591,33.93,28.73,947.95
2002-08-27,0.265,74.4646,33.06,28.46,934.82
2002-08-28,0.263,72.6498,32.7,28.62,917.87
2002-08-29,0.263,73.1847,33.04,28.4,917.8
2002-08-30,0.263,72.0003,32.93,28.96,916.07
2002-09-03,0.251,69.1061,31.86,28.27,878.02
2002-09-04,0.259,70.4242,32.59,28.2,893.41
2002-09-05,0.253,68.9437,32.1,28.4,879.15
2002-09-06,0.257,69.918,33.25,28.56,893.92
2002-09-09,0.257,71.1597,33.26,28.65,902.96
2002-09-10,0.256,72.2104,33.0,27.86,909.58
2002-09-11,0.255,70.8732,33.23,27.6,909.45
2002-09-12,0.253,68.6476,32.48,26.85,886.91
2002-09-13,0.253,69.2494,33.45,27.15,889.81
2002-09-16,0.259,69.0775,34.02,27.29,891.1
2002-09-17,0.264,68.533,33.16,26.8,873.52
2002-09-18,0.268,66.4317,33.18,28.25,869.46
2002-09-19,0.26,61.8946,32.21,27.72,843.32
2002-09-20,0.266,61.0541,31.23,28.28,845.39
2002-09-23,0.265,60.5287,29.88,27.73,833.7
2002-09-24,0.261,57.071,28.41,27.82,819.29
2002-09-25,0.267,60.1849,27.6,28.51,839.66
2002-09-26,0.263,59.2393,28.27,28.91,854.95
2002-09-27,0.263,57.6537,26.76,28.59,827.37
2002-09-30,0.259,55.6956,26.1,28.78,815.28
2002-10-01,0.259,58.4274,26.38,29.18,847.91
2002-10-02,0.253,56.9564,24.95,28.84,827.91
2002-10-03,0.255,57.3098,24.96,29.02,818.95
2002-10-04,0.251,54.0623,25.8,28.68,800.58
2002-10-07,0.246,54.3106,24.21,29.36,785.28
2002-10-08,0.244,54.4921,25.25,29.06,798.55
2002-10-09,0.243,52.6009,23.66,27.01,776.76
2002-10-10,0.252,54.9983,24.6,28.89,803.92
2002-10-11,0.259,61.0541,26.21,28.86,835.32
2002-10-14,0.264,60.5765,26.55,28.94,841.44
2002-10-15,0.271,65.4096,29.4,29.0,881.27
2002-10-16,0.26,61.9901,28.45,28.11,860.02
2002-10-17,0.252,68.9628,29.15,28.94,879.2
2002-10-18,0.256,70.9209,30.41,28.86,884.39
2002-10-21,0.26,72.1626,29.85,30.19,899.72
2002-10-22,0.263,71.1502,29.57,29.21,890.16
2002-10-23,0.266,71.2552,30.44,29.55,896.14
2002-10-24,0.262,68.8673,29.89,29.51,882.5
2002-10-25,0.275,71.217,30.58,30.42,897.65
2002-10-28,0.279,73.1274,30.15,30.85,890.23
2002-10-29,0.276,73.2993,29.94,30.27,882.15
2002-10-30,0.285,75.1428,29.47,30.55,890.71
2002-10-31,0.287,75.4006,28.88,29.7,885.76
2002-11-01,0.292,76.7952,28.4,29.48,900.96
2002-11-04,0.302,78.801,27.21,29.65,908.35
2002-11-05,0.302,78.0178,28.28,29.38,915.39
2002-11-06,0.308,77.8841,28.3,29.5,923.76
2002-11-07,0.286,75.4102,27.19,28.48,902.65
2002-11-08,0.283,74.1112,26.65,27.38,894.74
2002-11-11,0.271,73.8246,26.24,27.5,876.19
2002-11-12,0.279,75.6012,26.93,25.17,882.95
2002-11-13,0.278,75.7923,26.95,25.48,882.53
2002-11-14,0.291,77.1008,27.84,25.68,904.27
2002-11-15,0.285,76.4227,28.32,26.46,909.83
2002-11-18,0.279,75.6299,28.6,26.23,900.36
2002-11-19,0.273,74.8562,24.91,26.06,896.74
2002-11-20,0.277,77.9509,24.7,25.95,914.15
2002-11-21,0.292,81.0934,24.98,25.81,933.76
2002-11-22,0.286,80.6445,25.15,26.54,930.55
2002-11-25,0.285,82.3351,25.45,26.86,932.88
2002-11-26,0.275,81.2462,25.02,26.3,913.31
2002-11-27,0.281,83.7679,26.09,26.14,938.87
2002-11-29,0.277,83.0229,26.4,26.16,936.31
2002-12-02,0.271,83.3858,26.47,25.5,934.53
2002-12-03,0.271,81.3895,26.0,26.36,920.75
2002-12-04,0.267,79.9377,26.01,26.38,917.57
2002-12-05,0.261,79.3359,25.97,26.36,906.55
2002-12-06,0.267,78.6291,26.1,26.52,912.23
2002-12-09,0.263,76.0215,25.75,27.28,892.0
2002-12-10,0.273,77.1773,26.9,27.57,904.45
2002-12-11,0.277,77.7886,26.77,27.66,904.96
2002-12-12,0.271,76.5755,27.29,27.85,901.59
2002-12-13,0.264,76.4131,26.39,27.85,889.48
2002-12-16,0.265,77.9605,26.71,27.85,910.4
2002-12-17,0.269,76.7092,25.7,28.05,902.99
2002-12-18,0.26,75.5821,25.47,28.23,891.12
2002-12-19,0.254,75.1332,24.94,28.65,884.25
2002-12-20,0.253,76.2125,24.83,28.85,895.75
2002-12-23,0.259,76.6615,24.45,28.51,897.38
2002-12-24,0.256,76.1839,24.2,28.8,892.47
2002-12-26,0.257,74.9804,24.19,28.96,889.66
2002-12-27,0.251,73.8915,23.77,28.46,875.4
2002-12-30,0.251,72.8313,23.68,28.52,879.39
2002-12-31,0.256,74.0252,24.02,28.39,879.82
2003-01-02,0.264,76.9576,24.88,28.98,909.03
2003-01-03,0.266,77.9891,21.38,29.11,908.59
2003-01-06,0.266,79.8422,21.82,30.81,929.01
2003-01-07,0.265,82.1441,21.46,29.72,922.93
2003-01-08,0.26,80.4153,21.16,29.57,909.93
2003-01-09,0.262,83.0993,21.47,29.57,927.58
2003-01-10,0.263,83.7488,21.58,29.52,927.57
2003-01-13,0.261,83.5864,21.96,29.15,926.26
2003-01-14,0.261,84.6084,22.05,29.09,931.66
2003-01-15,0.258,83.6628,21.87,29.1,918.22
2003-01-16,0.261,82.1919,22.17,28.76,914.6
2003-01-17,0.252,77.6548,22.43,28.49,901.78
2003-01-21,0.25,76.9289,21.8,28.39,887.62
2003-01-22,0.248,76.1266,21.58,28.64,878.36
2003-01-23,0.253,77.416,21.96,28.93,887.34
2003-01-24,0.246,75.4484,21.26,28.23,861.4
2003-01-27,0.252,74.904,20.6,27.81,847.48
2003-01-28,0.26,76.5182,20.53,28.72,858.54
2003-01-29,0.267,76.7188,20.97,29.0,864.36
2003-01-30,0.256,74.7893,20.72,28.03,844.61
2003-01-31,0.256,74.6938,20.9,28.17,855.7
2003-02-03,0.262,74.6747,21.38,28.82,860.32
2003-02-04,0.261,73.6336,21.11,28.45,848.2
2003-02-05,0.258,73.796,21.31,28.04,843.59
2003-02-06,0.258,74.0348,21.63,28.5,838.15
2003-02-07,0.253,73.6431,21.31,28.36,829.69
2003-02-10,0.256,74.4168,21.58,29.0,835.97
2003-02-11,0.256,73.9201,21.28,28.68,829.2
2003-02-12,0.257,73.07,21.2,27.71,818.68
2003-02-13,0.26,72.4587,20.7,27.78,817.37
2003-02-14,0.262,73.9775,21.35,28.25,834.89
2003-02-18,0.273,75.7732,21.9,28.34,851.17
2003-02-19,0.265,75.9451,21.84,28.28,845.13
2003-02-20,0.264,75.4962,21.65,28.18,837.1
2003-02-21,0.268,76.3654,22.41,28.27,848.17
2003-02-24,0.263,75.0377,22.18,28.15,832.58
2003-02-25,0.268,75.5248,22.84,28.38,838.57
2003-02-26,0.259,73.9297,22.88,28.18,827.55
2003-02-27,0.265,73.8151,23.11,28.25,837.28
2003-02-28,0.268,74.455,23.45,28.21,841.15
2003-03-03,0.262,73.8628,23.09,28.4,834.81
2003-03-04,0.26,73.2611,22.1,28.21,821.99
2003-03-05,0.261,74.2449,22.15,28.58,829.85
2003-03-06,0.26,73.6145,22.1,28.56,822.1
2003-03-07,0.259,74.4073,22.52,28.43,828.89
2003-03-10,0.257,72.3059,21.92,28.01,807.48
2003-03-11,0.254,71.9716,21.75,28.12,800.73
2003-03-12,0.254,71.8092,22.17,28.32,804.19
2003-03-13,0.263,74.9326,23.15,28.42,831.9
2003-03-14,0.264,75.458,22.99,28.36,833.27
2003-03-17,0.268,78.7628,23.9,28.85,862.79
2003-03-18,0.268,78.7724,23.94,28.97,866.45
2003-03-19,0.267,78.3234,24.55,28.8,874.02
2003-03-20,0.266,78.5145,24.92,28.86,875.67
2003-03-21,0.268,81.0934,25.78,29.24,895.79
2003-03-24,0.257,78.5622,24.38,28.92,864.23
2003-03-25,0.26,79.7084,25.11,29.2,874.74
2003-03-26,0.257,77.8936,25.42,28.59,869.95
2003-03-27,0.259,77.7981,25.06,28.48,868.52
2003-03-28,0.26,77.225,24.63,28.62,863.5
2003-03-31,0.253,74.9135,24.36,28.44,848.18
2003-04-01,0.253,75.2001,24.79,28.55,858.48
2003-04-02,0.261,77.8077,25.88,28.44,880.9
2003-04-03,0.258,78.2375,26.03,28.19,876.45
2003-04-04,0.257,77.1677,26.43,28.42,878.85
2003-04-07,0.259,76.862,26.33,28.25,879.93
2003-04-08,0.258,76.48,26.43,28.18,878.29
2003-04-09,0.253,75.181,25.75,28.0,865.99
2003-04-10,0.257,75.4675,25.87,28.06,871.58
2003-04-11,0.236,75.2192,25.9,27.94,868.3
2003-04-14,0.243,76.48,26.55,28.49,885.23
2003-04-15,0.239,79.078,27.16,28.75,890.81
2003-04-16,0.236,79.164,26.65,28.56,879.91
2003-04-17,0.234,80.4821,27.37,28.74,893.58
2003-04-21,0.235,79.6225,27.47,28.51,892.01
2003-04-22,0.241,81.7907,27.65,28.81,911.37
2003-04-23,0.243,81.9053,27.88,28.64,919.02
2003-04-24,0.24,81.38,27.65,28.79,911.43
2003-04-25,0.238,80.1192,27.47,28.83,898.81
2003-04-28,0.248,81.3036,27.91,29.1,914.84
2003-04-29,0.251,81.8193,28.25,28.82,917.84
2003-04-30,0.254,81.0934,28.13,29.09,916.92
2003-05-01,0.256,82.039,27.89,28.51,916.3
2003-05-02,0.258,83.6437,28.51,28.63,930.08
2003-05-05,0.287,82.6408,28.92,28.78,926.55
2003-05-06,0.313,83.5864,29.48,28.57,934.39
2003-05-07,0.315,82.7936,29.59,28.66,929.62
2003-05-08,0.321,82.1919,29.23,28.7,920.27
2003-05-09,0.327,83.6246,29.71,29.06,933.41
2003-05-12,0.331,85.0096,30.08,29.21,945.11
2003-05-13,0.333,85.9457,29.95,29.08,942.3
2003-05-14,0.331,84.723,29.6,28.99,939.28
2003-05-15,0.334,85.8692,29.37,29.05,946.67
2003-05-16,0.336,85.0,29.19,29.63,944.3
2003-05-19,0.323,82.5739,28.07,29.36,920.77
2003-05-20,0.318,81.9244,30.67,29.74,919.73
2003-05-21,0.319,82.316,30.62,29.45,923.42
2003-05-22,0.326,82.2205,30.84,29.75,931.87
2003-05-23,0.327,81.4373,30.54,31.25,933.22
2003-05-27,0.337,83.7583,31.45,31.48,951.48
2003-05-28,0.326,83.6437,31.76,31.57,953.22
2003-05-29,0.323,83.4431,31.56,30.83,949.64
2003-05-30,0.321,84.0926,32.49,31.48,963.59
2003-06-02,0.312,83.4145,32.64,31.4,967.0
2003-06-03,0.309,80.0618,32.69,31.57,971.56
2003-06-04,0.314,80.4726,32.49,31.81,986.24
2003-06-05,0.315,78.2279,32.82,30.96,990.14
2003-06-06,0.306,76.4609,32.86,30.8,987.76
2003-06-09,0.3,78.3234,32.55,30.81,975.93
2003-06-10,0.307,78.0465,32.56,30.59,984.84
2003-06-11,0.312,80.2051,32.89,31.11,997.48
2003-06-12,0.317,80.186,32.93,31.43,998.51
2003-06-13,0.311,79.0398,33.56,31.04,988.61
2003-06-16,0.326,80.7114,34.46,31.49,1010.74
2003-06-17,0.325,80.5203,34.44,31.45,1011.66
2003-06-18,0.341,80.9024,33.43,31.53,1010.09
2003-06-19,0.342,80.7591,32.92,31.59,994.7
2003-06-20,0.343,81.1125,32.49,31.62,995.69
2003-06-23,0.34,79.4505,31.92,31.5,981.64
2003-06-24,0.335,79.8804,32.22,31.33,983.45
2003-06-25,0.341,78.7915,32.45,30.99,975.32
2003-06-26,0.344,80.5681,32.47,31.51,985.82
2003-06-27,0.334,79.6798,32.47,31.23,976.22
2003-06-30,0.34,78.801,33.12,31.16,974.5
2003-07-01,0.341,79.8422,33.1,30.53,982.32
2003-07-02,0.344,80.9406,33.44,30.32,993.75
2003-07-03,0.342,80.186,33.4,30.11,985.7
2003-07-07,0.355,82.2301,33.77,30.31,1004.42
2003-07-08,0.364,82.3829,34.55,30.18,1007.84
2003-07-09,0.355,81.6379,33.49,29.68,1002.21
2003-07-10,0.35,80.2624,32.43,28.8,988.7
2003-07-11,0.354,81.0839,33.17,29.3,998.14
2003-07-14,0.355,81.5901,33.38,28.91,1003.86
2003-07-15,0.35,82.5644,33.17,28.46,1000.42
2003-07-16,0.355,82.8509,33.5,27.97,994.0
2003-07-17,0.373,79.5938,33.1,28.26,981.73
2003-07-18,0.372,79.9663,33.08,29.07,993.32
2003-07-21,0.368,78.801,32.15,28.31,978.8
2003-07-22,0.371,78.1802,31.76,28.95,988.11
2003-07-23,0.371,78.61,32.12,29.0,988.61
2003-07-24,0.366,77.8554,31.48,29.02,981.6
2003-07-25,0.385,79.804,32.0,28.95,998.68
2003-07-28,0.375,78.8392,31.75,28.63,996.52
2003-07-29,0.37,78.1324,31.57,28.49,989.28
2003-07-30,0.362,77.3301,31.3,28.7,987.49
2003-07-31,0.376,77.6071,31.2,28.44,990.31
2003-08-01,0.37,77.6262,30.8,28.13,980.15
2003-08-04,0.379,77.4925,30.95,28.23,982.82
2003-08-05,0.364,76.2698,30.36,27.76,965.46
2003-08-06,0.351,76.1743,31.32,28.22,967.08
2003-08-07,0.356,77.0722,31.96,28.3,974.12
2003-08-08,0.351,77.2537,32.72,28.31,977.59
2003-08-11,0.351,77.3874,32.69,28.12,980.59
2003-08-12,0.352,77.8554,33.13,28.4,990.35
2003-08-13,0.36,77.5593,33.18,28.21,984.03
2003-08-14,0.357,77.9032,33.08,28.24,990.51
2003-08-15,0.352,78.1229,33.54,28.13,990.67
2003-08-18,0.363,79.7753,33.9,28.03,999.74
2003-08-19,0.363,79.4601,32.16,27.99,1002.35
2003-08-20,0.375,79.3264,32.57,28.0,1000.3
2003-08-21,0.387,79.1353,32.76,28.0,1003.28
2003-08-22,0.373,79.25,32.8,27.88,993.06
2003-08-25,0.373,78.2852,32.48,28.14,993.71
2003-08-26,0.376,78.801,32.24,28.14,996.73
2003-08-27,0.384,78.3234,32.46,28.5,996.79
2003-08-28,0.396,78.2279,32.26,28.45,1002.84
2003-08-29,0.404,78.333,32.16,28.38,1008.01
2003-09-02,0.408,81.9149,32.26,28.74,1021.99
2003-09-03,0.41,82.4593,32.79,28.88,1026.27
2003-09-04,0.408,83.9685,34.24,28.92,1027.97
2003-09-05,0.402,83.0515,33.76,28.97,1021.39
2003-09-08,0.406,85.1051,33.75,29.45,1031.64
2003-09-09,0.399,85.4108,32.15,29.21,1023.17
2003-09-10,0.396,83.9016,31.77,29.29,1010.92
2003-09-11,0.403,83.978,31.76,29.03,1016.42
2003-09-12,0.413,84.723,31.59,29.14,1018.63
2003-09-15,0.397,84.5225,32.78,28.92,1014.81
2003-09-16,0.399,86.2418,33.3,29.15,1029.32
2003-09-17,0.395,86.5665,33.0,28.87,1025.97
2003-09-18,0.409,87.8751,33.18,29.29,1039.58
2003-09-19,0.403,89.0977,33.1,29.26,1036.3
2003-09-22,0.394,87.2924,32.74,28.82,1022.82
2003-09-23,0.401,87.2447,33.0,29.07,1029.03
2003-09-24,0.381,85.3917,32.4,28.71,1009.38
2003-09-25,0.365,85.4012,32.15,28.95,1003.27
2003-09-26,0.369,85.0574,31.98,29.4,996.85
2003-09-29,0.38,85.4394,32.15,29.76,1006.58
2003-09-30,0.37,84.3696,31.85,29.35,995.97
2003-10-01,0.371,86.2991,32.9,29.6,1018.22
2003-10-02,0.367,86.0412,33.25,29.67,1020.24
2003-10-03,0.387,86.5761,33.63,29.51,1029.85
2003-10-06,0.398,87.0919,34.02,29.44,1034.35
2003-10-07,0.415,87.5885,34.47,29.41,1039.25
2003-10-08,0.412,88.5055,34.39,29.31,1033.78
2003-10-09,0.419,88.3049,35.12,29.6,1038.73
2003-10-10,0.423,88.515,34.92,29.6,1038.06
2003-10-13,0.435,89.0213,35.5,29.41,1045.35
2003-10-14,0.438,88.5628,35.33,29.6,1049.48
2003-10-15,0.443,88.5819,36.29,29.23,1046.76
2003-10-16,0.415,85.277,36.31,29.42,1050.07
2003-10-17,0.406,85.2293,36.15,29.35,1039.32
2003-10-20,0.415,85.0096,36.1,29.62,1044.68
2003-10-21,0.414,84.9427,36.15,30.16,1046.03
2003-10-22,0.406,84.4938,36.06,30.12,1030.36
2003-10-23,0.411,84.1977,35.84,30.3,1033.77
2003-10-24,0.404,84.4556,35.6,30.32,1028.91
2003-10-27,0.404,84.5511,36.0,30.31,1031.13
2003-10-28,0.424,85.8692,37.5,30.4,1046.79
2003-10-29,0.423,85.3344,37.23,30.33,1048.11
2003-10-30,0.412,85.1242,37.06,30.04,1046.94
2003-10-31,0.409,85.4681,37.07,29.8,1050.71
2003-11-03,0.413,85.6591,37.52,30.02,1059.02
2003-11-04,0.409,85.1433,37.27,29.81,1053.25
2003-11-05,0.411,84.5225,37.1,29.72,1051.81
2003-11-06,0.413,85.3344,37.32,29.56,1058.05
